,GEO.id,GEO.id2,GEO.display-label,Borough,Total_Housing_unit
1124,1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",MANHATTAN,1613
1125,1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",MANHATTAN,2221
1126,1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",MANHATTAN,694
1127,1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",MANHATTAN,3474
1128,1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",MANHATTAN,2410
1129,1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",MANHATTAN,2539
1130,1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",MANHATTAN,1883
1131,1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",MANHATTAN,877
1132,1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",MANHATTAN,4881
1133,1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",MANHATTAN,2721
1134,1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",MANHATTAN,4149
1135,1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",MANHATTAN,1611
1136,1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",MANHATTAN,1578
1137,1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",MANHATTAN,1570
1138,1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",MANHATTAN,5649
1139,1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",MANHATTAN,3159
1140,1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",MANHATTAN,4689
1141,1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",MANHATTAN,3836
1142,1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",MANHATTAN,1817
1143,1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",MANHATTAN,2478
1144,1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",MANHATTAN,8345
1145,1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",MANHATTAN,571
1146,1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",MANHATTAN,1629
1147,1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",MANHATTAN,3898
1148,1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",MANHATTAN,2994
1149,1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",MANHATTAN,3558
1150,1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",MANHATTAN,1799
1151,1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",MANHATTAN,2849
1152,1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",MANHATTAN,2454
1153,1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",MANHATTAN,1292
1154,1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",MANHATTAN,2223
1155,1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",MANHATTAN,1864
1156,1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",MANHATTAN,2346
1157,1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",MANHATTAN,3348
1158,1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",MANHATTAN,2439
1159,1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",MANHATTAN,2688
1160,1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",MANHATTAN,1385
1161,1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",MANHATTAN,4353
1162,1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",MANHATTAN,5075
1163,1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",MANHATTAN,3583
1164,1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",MANHATTAN,6986
1165,1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",MANHATTAN,3872
1166,1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",MANHATTAN,4331
1167,1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",MANHATTAN,1437
1168,1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",MANHATTAN,5626
1169,1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",MANHATTAN,3822
1170,1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",MANHATTAN,5367
1171,1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",MANHATTAN,4596
1172,1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",MANHATTAN,2836
1173,1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",MANHATTAN,2751
1174,1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",MANHATTAN,1384
1175,1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",MANHATTAN,4372
1176,1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",MANHATTAN,5470
1177,1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",MANHATTAN,2917
1178,1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",MANHATTAN,3773
1179,1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",MANHATTAN,5412
1180,1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",MANHATTAN,2476
1181,1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",MANHATTAN,2346
1182,1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",MANHATTAN,1171
1183,1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",MANHATTAN,1540
1184,1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",MANHATTAN,0
1185,1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",MANHATTAN,3553
1186,1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",MANHATTAN,4315
1187,1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",MANHATTAN,5645
1188,1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",MANHATTAN,3582
1189,1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",MANHATTAN,5815
1190,1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",MANHATTAN,4489
1191,1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",MANHATTAN,1405
1192,1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",MANHATTAN,5787
1193,1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",MANHATTAN,15
1194,1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",MANHATTAN,1512
1195,1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",MANHATTAN,299
1196,1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",MANHATTAN,2890
1197,1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",MANHATTAN,5403
1198,1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",MANHATTAN,3386
1199,1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",MANHATTAN,1388
1200,1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",MANHATTAN,963
1201,1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",MANHATTAN,313
1202,1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",MANHATTAN,1371
1203,1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",MANHATTAN,1063
1204,1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",MANHATTAN,5256
1205,1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",MANHATTAN,2946
1206,1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",MANHATTAN,6284
1207,1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",MANHATTAN,125
1208,1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",MANHATTAN,5040
1209,1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",MANHATTAN,2961
1210,1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",MANHATTAN,1016
1211,1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",MANHATTAN,455
1212,1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",MANHATTAN,1172
1213,1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",MANHATTAN,74
1214,1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",MANHATTAN,1284
1215,1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",MANHATTAN,1902
1216,1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",MANHATTAN,2025
1217,1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",MANHATTAN,2553
1218,1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",MANHATTAN,2908
1219,1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",MANHATTAN,6124
1220,1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",MANHATTAN,1088
1221,1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",MANHATTAN,2534
1222,1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",MANHATTAN,5627
1223,1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",MANHATTAN,2977
1224,1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",MANHATTAN,6593
1225,1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",MANHATTAN,2128
1226,1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",MANHATTAN,8588
1227,1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",MANHATTAN,4491
1228,1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",MANHATTAN,3792
1229,1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",MANHATTAN,3921
1230,1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",MANHATTAN,2635
1231,1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",MANHATTAN,2299
1232,1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",MANHATTAN,6733
1233,1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",MANHATTAN,4086
1234,1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",MANHATTAN,7693
1235,1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",MANHATTAN,4323
1236,1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",MANHATTAN,9748
1237,1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",MANHATTAN,5473
1238,1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",MANHATTAN,7970
1239,1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",MANHATTAN,7485
1240,1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",MANHATTAN,4457
1241,1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",MANHATTAN,2885
1242,1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",MANHATTAN,0
1243,1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",MANHATTAN,2935
1244,1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",MANHATTAN,4288
1245,1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",MANHATTAN,3594
1246,1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",MANHATTAN,2882
1247,1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",MANHATTAN,5238
1248,1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",MANHATTAN,1965
1249,1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",MANHATTAN,1732
1250,1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",MANHATTAN,3984
1251,1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",MANHATTAN,4100
1252,1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",MANHATTAN,1295
1253,1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",MANHATTAN,2921
1254,1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",MANHATTAN,5126
1255,1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",MANHATTAN,3984
1256,1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",MANHATTAN,6326
1257,1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",MANHATTAN,8418
1258,1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",MANHATTAN,6623
1259,1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",MANHATTAN,3053
1260,1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",MANHATTAN,1107
1261,1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",MANHATTAN,7203
1262,1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",MANHATTAN,3013
1263,1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",MANHATTAN,2093
1264,1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",MANHATTAN,6454
1265,1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",MANHATTAN,1922
1266,1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",MANHATTAN,1303
1267,1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",MANHATTAN,4357
1268,1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",MANHATTAN,4143
1269,1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",MANHATTAN,4402
1270,1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",MANHATTAN,2734
1271,1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",MANHATTAN,3993
1272,1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",MANHATTAN,3075
1273,1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",MANHATTAN,3704
1274,1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",MANHATTAN,1874
1275,1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",MANHATTAN,4974
1276,1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",MANHATTAN,3416
1277,1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",MANHATTAN,4960
1278,1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",MANHATTAN,2467
1279,1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",MANHATTAN,5023
1280,1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",MANHATTAN,2202
1281,1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",MANHATTAN,917
1282,1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",MANHATTAN,5937
1283,1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",MANHATTAN,5078
1284,1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",MANHATTAN,1848
1285,1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",MANHATTAN,5210
1286,1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",MANHATTAN,3072
1287,1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",MANHATTAN,4701
1288,1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",MANHATTAN,2845
1289,1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",MANHATTAN,5204
1290,1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",MANHATTAN,3330
1291,1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",MANHATTAN,3159
1292,1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",MANHATTAN,2081
1293,1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",MANHATTAN,4551
1294,1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",MANHATTAN,2588
1295,1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",MANHATTAN,5336
1296,1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",MANHATTAN,1632
1297,1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",MANHATTAN,4899
1298,1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",MANHATTAN,1378
1299,1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",MANHATTAN,4235
1300,1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",MANHATTAN,2737
1301,1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",MANHATTAN,3783
1302,1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",MANHATTAN,1675
1303,1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",MANHATTAN,437
1304,1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",MANHATTAN,1191
1305,1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",MANHATTAN,1274
1306,1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",MANHATTAN,3804
1307,1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",MANHATTAN,1571
1308,1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",MANHATTAN,300
1309,1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",MANHATTAN,1918
1310,1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",MANHATTAN,463
1311,1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",MANHATTAN,1259
1312,1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",MANHATTAN,1684
1313,1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",MANHATTAN,1366
1314,1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",MANHATTAN,2539
1315,1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",MANHATTAN,1593
1316,1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",MANHATTAN,3204
1317,1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",MANHATTAN,4586
1318,1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",MANHATTAN,2773
1319,1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",MANHATTAN,2443
1320,1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",MANHATTAN,2026
1321,1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",MANHATTAN,1459
1322,1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",MANHATTAN,3771
1323,1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",MANHATTAN,4
1324,1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",MANHATTAN,3042
1325,1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",MANHATTAN,2195
1326,1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",MANHATTAN,2864
1327,1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",MANHATTAN,1301
1328,1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",MANHATTAN,1531
1329,1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",MANHATTAN,2518
1330,1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",MANHATTAN,1562
1331,1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",MANHATTAN,2988
1332,1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",MANHATTAN,3844
1333,1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",MANHATTAN,2321
1334,1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",MANHATTAN,2448
1335,1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",MANHATTAN,2747
1336,1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",MANHATTAN,3222
1337,1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",MANHATTAN,3903
1338,1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",MANHATTAN,2942
1339,1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",MANHATTAN,3331
1340,1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",MANHATTAN,2699
1341,1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",MANHATTAN,2390
1342,1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",MANHATTAN,2622
1343,1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",MANHATTAN,904
1344,1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",MANHATTAN,3159
1345,1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",MANHATTAN,2795
1346,1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",MANHATTAN,4436
1347,1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",MANHATTAN,827
1348,1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",MANHATTAN,1085
1349,1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",MANHATTAN,0
1350,1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",MANHATTAN,3496
1351,1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",MANHATTAN,1537
1352,1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",MANHATTAN,1525
1353,1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",MANHATTAN,2566
1354,1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",MANHATTAN,5064
1355,1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",MANHATTAN,2683
1356,1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",MANHATTAN,387
1357,1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",MANHATTAN,853
1358,1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",MANHATTAN,3938
1359,1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",MANHATTAN,2189
1360,1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",MANHATTAN,1964
1361,1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",MANHATTAN,1761
1362,1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",MANHATTAN,3833
1363,1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",MANHATTAN,2966
1364,1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",MANHATTAN,2997
1365,1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",MANHATTAN,639
1366,1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",MANHATTAN,2807
1367,1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",MANHATTAN,3074
1368,1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",MANHATTAN,3356
1369,1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",MANHATTAN,1680
1370,1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",MANHATTAN,2203
1371,1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",MANHATTAN,4211
1372,1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",MANHATTAN,1419
1373,1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",MANHATTAN,3262
1374,1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",MANHATTAN,2830
1375,1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",MANHATTAN,1751
1376,1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",MANHATTAN,4024
1377,1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",MANHATTAN,3067
1378,1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",MANHATTAN,3544
1379,1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",MANHATTAN,0
1380,1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",MANHATTAN,1552
1381,1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",MANHATTAN,1869
1382,1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",MANHATTAN,1911
1383,1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",MANHATTAN,3582
1384,1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",MANHATTAN,0
1385,1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",MANHATTAN,4474
1386,1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",MANHATTAN,3926
1387,1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",MANHATTAN,0
1388,1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",QUEENS,4036
1389,1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",QUEENS,1009
1390,1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",QUEENS,1350
1391,1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",QUEENS,1183
1392,1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",QUEENS,3194
1393,1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",QUEENS,1014
1394,1400000US36081001000,36081001000,"Census Tract 10, Queens County, New York",QUEENS,1009
1395,1400000US36081001200,36081001200,"Census Tract 12, Queens County, New York",QUEENS,1460
1396,1400000US36081001400,36081001400,"Census Tract 14, Queens County, New York",QUEENS,1221
1397,1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",QUEENS,875
1398,1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",QUEENS,943
1399,1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",QUEENS,1011
1400,1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",QUEENS,538
1401,1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",QUEENS,759
1402,1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",QUEENS,710
1403,1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",QUEENS,3275
1404,1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",QUEENS,699
1405,1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",QUEENS,1011
1406,1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",QUEENS,463
1407,1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",QUEENS,536
1408,1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",QUEENS,494
1409,1400000US36081003300,36081003300,"Census Tract 33, Queens County, New York",QUEENS,1219
1410,1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",QUEENS,688
1411,1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",QUEENS,1110
1412,1400000US36081003700,36081003700,"Census Tract 37, Queens County, New York",QUEENS,0
1413,1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",QUEENS,797
1414,1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",QUEENS,523
1415,1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",QUEENS,732
1416,1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",QUEENS,406
1417,1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",QUEENS,1268
1418,1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",QUEENS,1115
1419,1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",QUEENS,1002
1420,1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",QUEENS,1577
1421,1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",QUEENS,1838
1422,1400000US36081005000,36081005000,"Census Tract 50, Queens County, New York",QUEENS,18
1423,1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",QUEENS,775
1424,1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",QUEENS,768
1425,1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",QUEENS,2537
1426,1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",QUEENS,1799
1427,1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",QUEENS,404
1428,1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",QUEENS,1880
1429,1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",QUEENS,2125
1430,1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",QUEENS,1904
1431,1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",QUEENS,3027
1432,1400000US36081006201,36081006201,"Census Tract 62.01, Queens County, New York",QUEENS,2969
1433,1400000US36081006202,36081006202,"Census Tract 62.02, Queens County, New York",QUEENS,2716
1434,1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",QUEENS,2806
1435,1400000US36081006501,36081006501,"Census Tract 65.01, Queens County, New York",QUEENS,1871
1436,1400000US36081006502,36081006502,"Census Tract 65.02, Queens County, New York",QUEENS,1943
1437,1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",QUEENS,2159
1438,1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",QUEENS,1907
1439,1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",QUEENS,2356
